date,gz_vibration_g.mean_value
11/27/2025 5:08:10.403000000 PM,-0.1103515625
11/27/2025 5:08:10.445000000 PM,-0.1142578125
11/27/2025 5:08:10.483000000 PM,-0.109375
11/27/2025 5:08:10.529000000 PM,-0.10546875
11/27/2025 5:08:10.568000000 PM,-0.1064453125
11/27/2025 5:08:10.611000000 PM,-0.1142578125
11/27/2025 5:08:10.653000000 PM,-0.109375
11/27/2025 5:08:10.691000000 PM,-0.1083984375
11/27/2025 5:08:10.733000000 PM,-0.1083984375
11/27/2025 5:08:10.778000000 PM,-0.1083984375
11/27/2025 5:08:10.817000000 PM,-0.11328125
11/27/2025 5:08:10.858000000 PM,-0.107421875
11/27/2025 5:08:10.898000000 PM,-0.1083984375
11/27/2025 5:08:10.940000000 PM,-0.1123046875
11/27/2025 5:08:10.985000000 PM,-0.11328125
11/27/2025 5:08:11.024000000 PM,-0.1015625
11/27/2025 5:08:11.066000000 PM,-0.1103515625
11/27/2025 5:08:11.111000000 PM,-0.1103515625
11/27/2025 5:08:11.150000000 PM,-0.107421875
11/27/2025 5:08:11.192000000 PM,-0.1123046875
11/27/2025 5:08:11.236000000 PM,-0.1015625
11/27/2025 5:08:11.275000000 PM,-0.1083984375
11/27/2025 5:08:11.317000000 PM,-0.1064453125
11/27/2025 5:08:11.356000000 PM,-0.109375
11/27/2025 5:08:11.399000000 PM,-0.111328125
11/27/2025 5:08:11.443000000 PM,-0.115234375
11/27/2025 5:08:11.482000000 PM,-0.109375
11/27/2025 5:08:11.523000000 PM,-0.109375
11/27/2025 5:08:11.566000000 PM,-0.1123046875
11/27/2025 5:08:11.605000000 PM,-0.107421875
11/27/2025 5:08:11.648000000 PM,-0.1103515625
11/27/2025 5:08:11.689000000 PM,-0.10546875
11/27/2025 5:08:11.731000000 PM,-0.107421875
11/27/2025 5:08:11.776000000 PM,-0.107421875
11/27/2025 5:08:11.815000000 PM,-0.103515625
11/27/2025 5:08:11.858000000 PM,-0.1103515625
11/27/2025 5:08:11.902000000 PM,-0.1162109375
11/27/2025 5:08:11.941000000 PM,-0.1083984375
11/27/2025 5:08:11.982000000 PM,-0.1044921875
11/27/2025 5:08:12.021000000 PM,-0.10546875
11/27/2025 5:08:12.063000000 PM,-0.11328125
11/27/2025 5:08:12.104000000 PM,-0.1162109375
11/27/2025 5:08:12.143000000 PM,-0.111328125
11/27/2025 5:08:12.186000000 PM,-0.1064453125
11/27/2025 5:08:12.229000000 PM,-0.109375
11/27/2025 5:08:12.267000000 PM,-0.109375
11/27/2025 5:08:12.308000000 PM,-0.1142578125
11/27/2025 5:08:12.350000000 PM,-0.109375
11/27/2025 5:08:12.391000000 PM,-0.107421875
11/27/2025 5:08:12.432000000 PM,-0.109375
11/27/2025 5:08:12.472000000 PM,-0.111328125
11/27/2025 5:08:12.514000000 PM,-0.1064453125
11/27/2025 5:08:12.552000000 PM,-0.1064453125
11/27/2025 5:08:12.595000000 PM,-0.1142578125
11/27/2025 5:08:12.640000000 PM,-0.1083984375
11/27/2025 5:08:12.682000000 PM,-0.10546875
11/27/2025 5:08:12.720000000 PM,-0.109375
11/27/2025 5:08:12.760000000 PM,-0.1123046875
