date,sound_level.value
11/27/2025 4:53:30.017000000 PM,3
11/27/2025 4:53:30.128000000 PM,3
11/27/2025 4:53:30.243000000 PM,4
11/27/2025 4:53:30.353000000 PM,3
11/27/2025 4:53:30.468000000 PM,4
11/27/2025 4:53:30.579000000 PM,3
11/27/2025 4:53:30.693000000 PM,3
11/27/2025 4:53:30.804000000 PM,3
11/27/2025 4:53:30.918000000 PM,3
11/27/2025 4:53:31.029000000 PM,3
11/27/2025 4:53:31.144000000 PM,3
11/27/2025 4:53:31.254000000 PM,3
11/27/2025 4:53:31.369000000 PM,3
11/27/2025 4:53:31.480000000 PM,3
11/27/2025 4:53:31.590000000 PM,3
11/27/2025 4:53:31.705000000 PM,3
11/27/2025 4:53:31.817000000 PM,3
11/27/2025 4:53:31.930000000 PM,3
11/27/2025 4:53:32.041000000 PM,3
11/27/2025 4:53:32.155000000 PM,4
11/27/2025 4:53:32.266000000 PM,3
11/27/2025 4:53:32.381000000 PM,3
11/27/2025 4:53:32.491000000 PM,3
11/27/2025 4:53:32.606000000 PM,3
11/27/2025 4:53:32.717000000 PM,3
11/27/2025 4:53:32.831000000 PM,3
11/27/2025 4:53:32.942000000 PM,3
11/27/2025 4:53:33.056000000 PM,2
11/27/2025 4:53:33.167000000 PM,3
11/27/2025 4:53:33.278000000 PM,3
11/27/2025 4:53:33.392000000 PM,5
11/27/2025 4:53:33.503000000 PM,3
11/27/2025 4:53:33.618000000 PM,3
11/27/2025 4:53:33.728000000 PM,3
11/27/2025 4:53:33.843000000 PM,3
11/27/2025 4:53:33.954000000 PM,3
11/27/2025 4:53:34.068000000 PM,3
11/27/2025 4:53:34.179000000 PM,3
11/27/2025 4:53:34.293000000 PM,3
11/27/2025 4:53:34.404000000 PM,3
11/27/2025 4:53:34.519000000 PM,3
11/27/2025 4:53:34.629000000 PM,3
11/27/2025 4:53:34.740000000 PM,3
11/27/2025 4:53:34.855000000 PM,3
11/27/2025 4:53:34.965000000 PM,3
11/27/2025 4:53:35.080000000 PM,3
11/27/2025 4:53:35.191000000 PM,3
11/27/2025 4:53:35.305000000 PM,4
11/27/2025 4:53:35.416000000 PM,3
11/27/2025 4:53:35.530000000 PM,3
11/27/2025 4:53:35.641000000 PM,3
11/27/2025 4:53:35.756000000 PM,3
11/27/2025 4:53:35.866000000 PM,3
11/27/2025 4:53:35.981000000 PM,3
11/27/2025 4:53:36.092000000 PM,3
11/27/2025 4:53:36.206000000 PM,3
11/27/2025 4:53:36.317000000 PM,3
11/27/2025 4:53:36.428000000 PM,4
11/27/2025 4:53:36.542000000 PM,3
11/27/2025 4:53:36.653000000 PM,3
11/27/2025 4:53:36.767000000 PM,4
11/27/2025 4:53:36.878000000 PM,3
11/27/2025 4:53:36.993000000 PM,3
11/27/2025 4:53:37.103000000 PM,3
11/27/2025 4:53:37.218000000 PM,3
11/27/2025 4:53:37.329000000 PM,4
11/27/2025 4:53:37.443000000 PM,3
11/27/2025 4:53:37.554000000 PM,3
11/27/2025 4:53:37.669000000 PM,3
11/27/2025 4:53:37.779000000 PM,3
11/27/2025 4:53:37.890000000 PM,4
11/27/2025 4:53:38.004000000 PM,4
11/27/2025 4:53:38.115000000 PM,3
11/27/2025 4:53:38.230000000 PM,3
11/27/2025 4:53:38.340000000 PM,2
11/27/2025 4:53:38.455000000 PM,3
11/27/2025 4:53:38.566000000 PM,3
11/27/2025 4:53:38.680000000 PM,3
11/27/2025 4:53:38.791000000 PM,3
11/27/2025 4:53:38.906000000 PM,4
11/27/2025 4:53:39.016000000 PM,3
11/27/2025 4:53:39.131000000 PM,3
11/27/2025 4:53:39.241000000 PM,3
11/27/2025 4:53:39.356000000 PM,3
11/27/2025 4:53:39.467000000 PM,4
11/27/2025 4:53:39.577000000 PM,2
11/27/2025 4:53:39.692000000 PM,4
11/27/2025 4:53:39.803000000 PM,3
11/27/2025 4:53:39.918000000 PM,4
11/27/2025 4:53:40.028000000 PM,3
11/27/2025 4:53:40.145000000 PM,4
11/27/2025 4:53:40.253000000 PM,3
11/27/2025 4:53:40.368000000 PM,3
11/27/2025 4:53:40.478000000 PM,3
11/27/2025 4:53:40.593000000 PM,2
11/27/2025 4:53:40.705000000 PM,4
11/27/2025 4:53:40.818000000 PM,3
11/27/2025 4:53:40.929000000 PM,3
11/27/2025 4:53:41.040000000 PM,3
11/27/2025 4:53:41.154000000 PM,4
11/27/2025 4:53:41.265000000 PM,3
11/27/2025 4:53:41.381000000 PM,3
11/27/2025 4:53:41.490000000 PM,4
11/27/2025 4:53:41.605000000 PM,3
11/27/2025 4:53:41.715000000 PM,2
11/27/2025 4:53:41.830000000 PM,3
11/27/2025 4:53:41.941000000 PM,2
11/27/2025 4:53:42.055000000 PM,3
11/27/2025 4:53:42.166000000 PM,3
11/27/2025 4:53:42.281000000 PM,3
11/27/2025 4:53:42.391000000 PM,3
11/27/2025 4:53:42.502000000 PM,3
11/27/2025 4:53:42.617000000 PM,2
11/27/2025 4:53:42.727000000 PM,3
11/27/2025 4:53:42.842000000 PM,3
11/27/2025 4:53:42.952000000 PM,3
11/27/2025 4:53:43.067000000 PM,3
11/27/2025 4:53:43.178000000 PM,3
11/27/2025 4:53:43.292000000 PM,3
11/27/2025 4:53:43.403000000 PM,3
11/27/2025 4:53:43.518000000 PM,3
11/27/2025 4:53:43.628000000 PM,3
11/27/2025 4:53:43.743000000 PM,4
11/27/2025 4:53:43.854000000 PM,3
11/27/2025 4:53:43.968000000 PM,3
11/27/2025 4:53:44.079000000 PM,4
11/27/2025 4:53:44.189000000 PM,3
11/27/2025 4:53:44.304000000 PM,4
11/27/2025 4:53:44.415000000 PM,3
11/27/2025 4:53:44.529000000 PM,3
11/27/2025 4:53:44.640000000 PM,3
11/27/2025 4:53:44.755000000 PM,3
11/27/2025 4:53:44.865000000 PM,3
11/27/2025 4:53:44.980000000 PM,3
11/27/2025 4:53:45.090000000 PM,5
11/27/2025 4:53:45.205000000 PM,3
11/27/2025 4:53:45.316000000 PM,3
11/27/2025 4:53:45.430000000 PM,3
11/27/2025 4:53:45.541000000 PM,3
11/27/2025 4:53:45.652000000 PM,3
11/27/2025 4:53:45.766000000 PM,3
11/27/2025 4:53:45.877000000 PM,3
11/27/2025 4:53:45.992000000 PM,3
11/27/2025 4:53:46.102000000 PM,3
11/27/2025 4:53:46.217000000 PM,3
11/27/2025 4:53:46.327000000 PM,3
11/27/2025 4:53:46.442000000 PM,3
11/27/2025 4:53:46.553000000 PM,4
11/27/2025 4:53:46.667000000 PM,3
